workerId,list,category,pair,how many,eventCat,event
ef4352dcea4881a7e6784b117f323998e4417c80112dbc0a2384c93a,3,filler,36,2,filler,filler
ef4352dcea4881a7e6784b117f323998e4417c80112dbc0a2384c93a,2,BV,13,1,utterance,presenting
ef4352dcea4881a7e6784b117f323998e4417c80112dbc0a2384c93a,3,filler,25,1,filler,filler
ef4352dcea4881a7e6784b117f323998e4417c80112dbc0a2384c93a,3,filler,32,8,filler,filler
ef4352dcea4881a7e6784b117f323998e4417c80112dbc0a2384c93a,2,BV,21,5,kindness,helping
ef4352dcea4881a7e6784b117f323998e4417c80112dbc0a2384c93a,3,filler,39,1,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,BV,15,1,kindness,advising
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,35,6,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,LVC,22,45,kindness,recognizing
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,35,1,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,LVC,8,2,utterance,scolding
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,LVC,4,1,contact,embracing
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,30,1,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,BV,1,2,contact,kissing
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,25,1,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,36,25,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,BV,9,10,utterance,thanking
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,29,1,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,28,3,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,37,6,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,37,2,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,LVC,16,2,kindness,approving
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,28,1,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,BV,11,10,utterance,talking
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,27,100,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,BV,23,1,kindness,supporting
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,34,6,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,BV,7,6,contact,shaking
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,39,8,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,31,25,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,33,1,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,LVC,12,1,utterance,speaking
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,34,50,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,LVC,18,1,kindness,assuring
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,32,6,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,33,2,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,LVC,10,2,utterance,lecturing
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,29,1,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,26,6,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,BV,19,15,kindness,encouraging
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,26,2,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,LVC,6,5,contact,poking
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,BV,5,1,contact,cuddling
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,LVC,20,500,kindness,condoling
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,BV,17,2,kindness,assisting
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,LVC,2,6,contact,kicking
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,LVC,24,6,kindness,respecting
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,30,6,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,LVC,14,6,utterance,addressing
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,38,18,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,31,16,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,38,6,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,27,2,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,BV,3,2,contact,hugging
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,36,2,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,BV,13,3,utterance,presenting
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,25,2,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,32,3,filler,filler
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,2,BV,21,2,kindness,helping
1923bbb6c2bdcba6a8f677b5c148f5ff4b7f21f407f0ed3e5f910e74,3,filler,39,2,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,BV,15,2,kindness,advising
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,35,10,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,LVC,22,1,kindness,recognizing
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,35,1,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,LVC,8,1,utterance,scolding
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,LVC,4,1,contact,embracing
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,30,1,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,BV,1,1,contact,kissing
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,25,1,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,36,4,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,BV,9,1,utterance,thanking
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,29,1,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,28,10,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,37,10,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,37,2,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,LVC,16,1,kindness,approving
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,28,1,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,BV,11,1,utterance,talking
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,27,1,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,BV,23,10,kindness,supporting
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,34,20,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,BV,7,5,contact,shaking
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,39,10,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,31,100,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,33,1,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,LVC,12,1,utterance,speaking
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,34,20,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,LVC,18,1,kindness,assuring
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,32,5,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,33,30,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,LVC,10,1,utterance,lecturing
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,29,1,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,26,1,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,BV,19,10,kindness,encouraging
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,26,2,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,LVC,6,1,contact,poking
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,BV,5,1,contact,cuddling
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,LVC,20,5000,kindness,condoling
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,BV,17,10,kindness,assisting
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,LVC,2,1,contact,kicking
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,LVC,24,1,kindness,respecting
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,30,1,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,LVC,14,1,utterance,addressing
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,38,30,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,31,15,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,38,1,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,27,7,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,BV,3,1,contact,hugging
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,36,2,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,BV,13,1,utterance,presenting
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,25,1,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,32,3,filler,filler
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,2,BV,21,1,kindness,helping
d83cdd76fe4bfa0f89d8433081f429371535206111b5c0ca97d67e19,3,filler,39,1,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,BV,15,1,kindness,advising
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,35,25,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,LVC,22,1,kindness,recognizing
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,35,1,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,LVC,8,1,utterance,scolding
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,LVC,4,1,contact,embracing
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,30,1,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,BV,1,3,contact,kissing
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,25,1,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,36,25,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,BV,9,5,utterance,thanking
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,29,2,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,28,1,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,37,14,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,37,2,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,LVC,16,1,kindness,approving
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,28,1,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,BV,11,1,utterance,talking
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,27,1,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,BV,23,12,kindness,supporting
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,34,11,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,BV,7,5,contact,shaking
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,39,9,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,31,30,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,33,1,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,LVC,12,1,utterance,speaking
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,34,25,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,LVC,18,2,kindness,assuring
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,32,10,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,33,7,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,LVC,10,1,utterance,lecturing
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,29,1,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,26,1,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,BV,19,11,kindness,encouraging
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,26,8,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,LVC,6,1,contact,poking
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,BV,5,8,contact,cuddling
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,LVC,20,350,kindness,condoling
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,BV,17,15,kindness,assisting
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,LVC,2,1,contact,kicking
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,LVC,24,3,kindness,respecting
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,30,4,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,LVC,14,1,utterance,addressing
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,38,6,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,31,30,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,38,7,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,27,1,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,BV,3,1,contact,hugging
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,36,2,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,BV,13,1,utterance,presenting
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,25,1,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,32,1,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,BV,21,5,kindness,helping
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,filler,39,1,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,BV,15,1,kindness,advising
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,35,6,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,LVC,22,1,kindness,recognizing
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,35,1,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,LVC,8,1,utterance,scolding
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,LVC,4,1,contact,embracing
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,30,1,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,BV,1,1,contact,kissing
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,25,1,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,36,36,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,BV,9,1,utterance,thanking
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,29,1,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,28,1,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,37,6,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,37,2,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,LVC,16,1,kindness,approving
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,28,1,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,BV,11,1,utterance,talking
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,27,1,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,BV,23,1,kindness,supporting
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,34,4,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,BV,7,13,contact,shaking
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,39,6,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,31,78,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,33,1,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,LVC,12,1,utterance,speaking
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,34,12,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,LVC,18,1,kindness,assuring
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,32,6,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,33,8,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,LVC,10,1,utterance,lecturing
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,29,1,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,26,1,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,BV,19,3,kindness,encouraging
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,26,4,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,LVC,6,1,contact,poking
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,BV,5,1,contact,cuddling
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,LVC,20,45,kindness,condoling
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,BV,17,1,kindness,assisting
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,LVC,2,1,contact,kicking
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,LVC,24,1,kindness,respecting
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,30,1,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,LVC,14,1,utterance,addressing
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,38,14,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,31,29,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,38,1,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,27,365,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,BV,3,1,contact,hugging
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,36,2,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,BV,13,1,utterance,presenting
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,25,5,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,32,6,filler,filler
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,2,BV,21,1,kindness,helping
f0d347a89cdb5289143202de250ac54f54eb42d4bb0a0083a4095045,3,filler,39,1,filler,filler
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,2,BV,15,20,kindness,advising
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,3,filler,35,120,filler,filler
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,2,LVC,22,50,kindness,recognizing
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,3,filler,35,4,filler,filler
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,2,LVC,8,1,utterance,scolding
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,2,LVC,4,4,contact,embracing
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,3,filler,30,1,filler,filler
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,2,BV,1,5,contact,kissing
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,3,filler,25,4,filler,filler
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,3,filler,36,50,filler,filler
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,2,BV,9,100,utterance,thanking
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,3,filler,29,1,filler,filler
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,3,filler,28,2,filler,filler
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,3,filler,37,4,filler,filler
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,3,filler,37,3,filler,filler
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,2,LVC,16,10,kindness,approving
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,3,filler,28,1,filler,filler
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,2,BV,11,4,utterance,talking
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,3,filler,27,1000,filler,filler
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,2,BV,23,15,kindness,supporting
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,3,filler,34,40,filler,filler
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,2,BV,7,8,contact,shaking
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,3,filler,39,20,filler,filler
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,3,filler,31,800,filler,filler
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,3,filler,33,1,filler,filler
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,2,LVC,12,3,utterance,speaking
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,3,filler,34,15,filler,filler
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,2,LVC,18,2,kindness,assuring
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,3,filler,32,5,filler,filler
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,3,filler,33,40,filler,filler
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,2,LVC,10,4,utterance,lecturing
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,3,filler,29,1,filler,filler
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,3,filler,26,1,filler,filler
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,2,BV,19,15,kindness,encouraging
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,3,filler,26,50,filler,filler
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,2,LVC,6,5,contact,poking
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,2,BV,5,2,contact,cuddling
af87f0406cc067c2f1d99e74dcd463a17c4f7e379b882e4652e90aae,2,LVC,20,10000,kindness,condoling
